GENERATION_PROJECT	timepoint	gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01	2007071500	0.0
Oahu_CentralTrackingPV_PV_01	2007071501	0.0
Oahu_CentralTrackingPV_PV_01	2007071502	0.0
Oahu_CentralTrackingPV_PV_01	2007071503	0.0
Oahu_CentralTrackingPV_PV_01	2007071504	0.0
Oahu_CentralTrackingPV_PV_01	2007071505	0.0
Oahu_CentralTrackingPV_PV_01	2007071506	0.0919259
Oahu_CentralTrackingPV_PV_01	2007071507	0.572316
Oahu_CentralTrackingPV_PV_01	2007071508	0.801895
Oahu_CentralTrackingPV_PV_01	2007071509	0.874698
Oahu_CentralTrackingPV_PV_01	2007071510	0.456872
Oahu_CentralTrackingPV_PV_01	2007071511	0.355518
Oahu_CentralTrackingPV_PV_01	2007071512	0.541325
Oahu_CentralTrackingPV_PV_01	2007071513	0.430913
Oahu_CentralTrackingPV_PV_01	2007071514	0.842934
Oahu_CentralTrackingPV_PV_01	2007071515	0.981026
Oahu_CentralTrackingPV_PV_01	2007071516	0.879898
Oahu_CentralTrackingPV_PV_01	2007071517	0.718187
Oahu_CentralTrackingPV_PV_01	2007071518	0.223064
Oahu_CentralTrackingPV_PV_01	2007071519	0.0
Oahu_CentralTrackingPV_PV_01	2007071520	0.0
Oahu_CentralTrackingPV_PV_01	2007071521	0.0
Oahu_CentralTrackingPV_PV_01	2007071522	0.0
Oahu_CentralTrackingPV_PV_01	2007071523	0.0
Oahu_CentralTrackingPV_PV_01	2007081500	0.0
Oahu_CentralTrackingPV_PV_01	2007081501	0.0
Oahu_CentralTrackingPV_PV_01	2007081502	0.0
Oahu_CentralTrackingPV_PV_01	2007081503	0.0
Oahu_CentralTrackingPV_PV_01	2007081504	0.0
Oahu_CentralTrackingPV_PV_01	2007081505	0.0
Oahu_CentralTrackingPV_PV_01	2007081506	0.0362727
Oahu_CentralTrackingPV_PV_01	2007081507	0.329238
Oahu_CentralTrackingPV_PV_01	2007081508	0.128529
Oahu_CentralTrackingPV_PV_01	2007081509	0.260591
Oahu_CentralTrackingPV_PV_01	2007081510	0.507595
Oahu_CentralTrackingPV_PV_01	2007081511	0.637093
Oahu_CentralTrackingPV_PV_01	2007081512	0.506666
Oahu_CentralTrackingPV_PV_01	2007081513	0.842049
Oahu_CentralTrackingPV_PV_01	2007081514	0.642707
Oahu_CentralTrackingPV_PV_01	2007081515	0.68975
Oahu_CentralTrackingPV_PV_01	2007081516	0.946701
Oahu_CentralTrackingPV_PV_01	2007081517	0.649495
Oahu_CentralTrackingPV_PV_01	2007081518	0.117626
Oahu_CentralTrackingPV_PV_01	2007081519	0.0
Oahu_CentralTrackingPV_PV_01	2007081520	0.0
Oahu_CentralTrackingPV_PV_01	2007081521	0.0
Oahu_CentralTrackingPV_PV_01	2007081522	0.0
Oahu_CentralTrackingPV_PV_01	2007081523	0.0
Oahu_CentralTrackingPV_PV_01	2007091500	0.0
Oahu_CentralTrackingPV_PV_01	2007091501	0.0
Oahu_CentralTrackingPV_PV_01	2007091502	0.0
Oahu_CentralTrackingPV_PV_01	2007091503	0.0
Oahu_CentralTrackingPV_PV_01	2007091504	0.0
Oahu_CentralTrackingPV_PV_01	2007091505	0.0
Oahu_CentralTrackingPV_PV_01	2007091506	0.0101934
Oahu_CentralTrackingPV_PV_01	2007091507	0.460978
Oahu_CentralTrackingPV_PV_01	2007091508	0.88898
Oahu_CentralTrackingPV_PV_01	2007091509	0.818181
Oahu_CentralTrackingPV_PV_01	2007091510	0.391045
Oahu_CentralTrackingPV_PV_01	2007091511	0.484616
Oahu_CentralTrackingPV_PV_01	2007091512	0.574478
Oahu_CentralTrackingPV_PV_01	2007091513	0.60934
Oahu_CentralTrackingPV_PV_01	2007091514	0.818458
Oahu_CentralTrackingPV_PV_01	2007091515	0.405802
Oahu_CentralTrackingPV_PV_01	2007091516	0.375741
Oahu_CentralTrackingPV_PV_01	2007091517	0.141074
Oahu_CentralTrackingPV_PV_01	2007091518	0.0
Oahu_CentralTrackingPV_PV_01	2007091519	0.0
Oahu_CentralTrackingPV_PV_01	2007091520	0.0
Oahu_CentralTrackingPV_PV_01	2007091521	0.0
Oahu_CentralTrackingPV_PV_01	2007091522	0.0
Oahu_CentralTrackingPV_PV_01	2007091523	0.0
Oahu_CentralTrackingPV_PV_01	2007101500	0.0
Oahu_CentralTrackingPV_PV_01	2007101501	0.0
Oahu_CentralTrackingPV_PV_01	2007101502	0.0
Oahu_CentralTrackingPV_PV_01	2007101503	0.0
Oahu_CentralTrackingPV_PV_01	2007101504	0.0
Oahu_CentralTrackingPV_PV_01	2007101505	0.0
Oahu_CentralTrackingPV_PV_01	2007101506	0.0
Oahu_CentralTrackingPV_PV_01	2007101507	0.38076
Oahu_CentralTrackingPV_PV_01	2007101508	0.554843
Oahu_CentralTrackingPV_PV_01	2007101509	0.948779
Oahu_CentralTrackingPV_PV_01	2007101510	0.878972
Oahu_CentralTrackingPV_PV_01	2007101511	0.871678
Oahu_CentralTrackingPV_PV_01	2007101512	0.702257
Oahu_CentralTrackingPV_PV_01	2007101513	0.466546
Oahu_CentralTrackingPV_PV_01	2007101514	0.50601
Oahu_CentralTrackingPV_PV_01	2007101515	0.44751
Oahu_CentralTrackingPV_PV_01	2007101516	0.44828
Oahu_CentralTrackingPV_PV_01	2007101517	0.167816
Oahu_CentralTrackingPV_PV_01	2007101518	0.0
Oahu_CentralTrackingPV_PV_01	2007101519	0.0
Oahu_CentralTrackingPV_PV_01	2007101520	0.0
Oahu_CentralTrackingPV_PV_01	2007101521	0.0
Oahu_CentralTrackingPV_PV_01	2007101522	0.0
Oahu_CentralTrackingPV_PV_01	2007101523	0.0
Oahu_CentralTrackingPV_PV_01	2007111500	0.0
Oahu_CentralTrackingPV_PV_01	2007111501	0.0
Oahu_CentralTrackingPV_PV_01	2007111502	0.0
Oahu_CentralTrackingPV_PV_01	2007111503	0.0
Oahu_CentralTrackingPV_PV_01	2007111504	0.0
Oahu_CentralTrackingPV_PV_01	2007111505	0.0
Oahu_CentralTrackingPV_PV_01	2007111506	0.0
Oahu_CentralTrackingPV_PV_01	2007111507	0.213405
Oahu_CentralTrackingPV_PV_01	2007111508	0.748241
Oahu_CentralTrackingPV_PV_01	2007111509	0.85651
Oahu_CentralTrackingPV_PV_01	2007111510	0.854171
Oahu_CentralTrackingPV_PV_01	2007111511	0.79687
Oahu_CentralTrackingPV_PV_01	2007111512	0.827355
Oahu_CentralTrackingPV_PV_01	2007111513	0.835489
Oahu_CentralTrackingPV_PV_01	2007111514	0.848325
Oahu_CentralTrackingPV_PV_01	2007111515	0.671425
Oahu_CentralTrackingPV_PV_01	2007111516	0.173927
Oahu_CentralTrackingPV_PV_01	2007111517	0.0463021
Oahu_CentralTrackingPV_PV_01	2007111518	0.0
Oahu_CentralTrackingPV_PV_01	2007111519	0.0
Oahu_CentralTrackingPV_PV_01	2007111520	0.0
Oahu_CentralTrackingPV_PV_01	2007111521	0.0
Oahu_CentralTrackingPV_PV_01	2007111522	0.0
Oahu_CentralTrackingPV_PV_01	2007111523	0.0
Oahu_CentralTrackingPV_PV_01	2007121500	0.0
Oahu_CentralTrackingPV_PV_01	2007121501	0.0
Oahu_CentralTrackingPV_PV_01	2007121502	0.0
Oahu_CentralTrackingPV_PV_01	2007121503	0.0
Oahu_CentralTrackingPV_PV_01	2007121504	0.0
Oahu_CentralTrackingPV_PV_01	2007121505	0.0
Oahu_CentralTrackingPV_PV_01	2007121506	0.0
Oahu_CentralTrackingPV_PV_01	2007121507	0.0517357
Oahu_CentralTrackingPV_PV_01	2007121508	0.377741
Oahu_CentralTrackingPV_PV_01	2007121509	0.446122
Oahu_CentralTrackingPV_PV_01	2007121510	0.829534
Oahu_CentralTrackingPV_PV_01	2007121511	0.637126
Oahu_CentralTrackingPV_PV_01	2007121512	0.698075
Oahu_CentralTrackingPV_PV_01	2007121513	0.457509
Oahu_CentralTrackingPV_PV_01	2007121514	0.829121
Oahu_CentralTrackingPV_PV_01	2007121515	0.593822
Oahu_CentralTrackingPV_PV_01	2007121516	0.524729
Oahu_CentralTrackingPV_PV_01	2007121517	0.0527469
Oahu_CentralTrackingPV_PV_01	2007121518	0.0
Oahu_CentralTrackingPV_PV_01	2007121519	0.0
Oahu_CentralTrackingPV_PV_01	2007121520	0.0
Oahu_CentralTrackingPV_PV_01	2007121521	0.0
Oahu_CentralTrackingPV_PV_01	2007121522	0.0
Oahu_CentralTrackingPV_PV_01	2007121523	0.0
Oahu_CentralTrackingPV_PV_02	2007011500	0.0
Oahu_CentralTrackingPV_PV_02	2007011501	0.0
Oahu_CentralTrackingPV_PV_02	2007011502	0.0
Oahu_CentralTrackingPV_PV_02	2007011503	0.0
Oahu_CentralTrackingPV_PV_02	2007011504	0.0
Oahu_CentralTrackingPV_PV_02	2007011505	0.0
Oahu_CentralTrackingPV_PV_02	2007011506	0.0
Oahu_CentralTrackingPV_PV_02	2007011507	0.0311737
Oahu_CentralTrackingPV_PV_02	2007011508	0.493245
Oahu_CentralTrackingPV_PV_02	2007011509	0.822286
Oahu_CentralTrackingPV_PV_02	2007011510	0.858734
Oahu_CentralTrackingPV_PV_02	2007011511	0.835845
Oahu_CentralTrackingPV_PV_02	2007011512	0.819123
Oahu_CentralTrackingPV_PV_02	2007011513	0.824363
Oahu_CentralTrackingPV_PV_02	2007011514	0.704707
Oahu_CentralTrackingPV_PV_02	2007011515	0.809293
Oahu_CentralTrackingPV_PV_02	2007011516	0.694119
Oahu_CentralTrackingPV_PV_02	2007011517	0.175273
Oahu_CentralTrackingPV_PV_02	2007011518	0.0
Oahu_CentralTrackingPV_PV_02	2007011519	0.0
Oahu_CentralTrackingPV_PV_02	2007011520	0.0
Oahu_CentralTrackingPV_PV_02	2007011521	0.0
Oahu_CentralTrackingPV_PV_02	2007011522	0.0
Oahu_CentralTrackingPV_PV_02	2007011523	0.0
Oahu_CentralTrackingPV_PV_02	2007021500	0.0
Oahu_CentralTrackingPV_PV_02	2007021501	0.0
Oahu_CentralTrackingPV_PV_02	2007021502	0.0
Oahu_CentralTrackingPV_PV_02	2007021503	0.0
Oahu_CentralTrackingPV_PV_02	2007021504	0.0
Oahu_CentralTrackingPV_PV_02	2007021505	0.0
Oahu_CentralTrackingPV_PV_02	2007021506	0.0
Oahu_CentralTrackingPV_PV_02	2007021507	0.0823587
Oahu_CentralTrackingPV_PV_02	2007021508	0.616939
Oahu_CentralTrackingPV_PV_02	2007021509	0.886899
Oahu_CentralTrackingPV_PV_02	2007021510	0.635099
Oahu_CentralTrackingPV_PV_02	2007021511	0.355125
Oahu_CentralTrackingPV_PV_02	2007021512	0.495661
Oahu_CentralTrackingPV_PV_02	2007021513	0.586587
Oahu_CentralTrackingPV_PV_02	2007021514	0.326819
Oahu_CentralTrackingPV_PV_02	2007021515	0.139367
Oahu_CentralTrackingPV_PV_02	2007021516	0.327607
Oahu_CentralTrackingPV_PV_02	2007021517	0.363012
Oahu_CentralTrackingPV_PV_02	2007021518	0.0
Oahu_CentralTrackingPV_PV_02	2007021519	0.0
Oahu_CentralTrackingPV_PV_02	2007021520	0.0
Oahu_CentralTrackingPV_PV_02	2007021521	0.0
Oahu_CentralTrackingPV_PV_02	2007021522	0.0
Oahu_CentralTrackingPV_PV_02	2007021523	0.0
Oahu_CentralTrackingPV_PV_02	2007031500	0.0
Oahu_CentralTrackingPV_PV_02	2007031501	0.0
Oahu_CentralTrackingPV_PV_02	2007031502	0.0
Oahu_CentralTrackingPV_PV_02	2007031503	0.0
Oahu_CentralTrackingPV_PV_02	2007031504	0.0
Oahu_CentralTrackingPV_PV_02	2007031505	0.0
Oahu_CentralTrackingPV_PV_02	2007031506	0.0
Oahu_CentralTrackingPV_PV_02	2007031507	0.259461
Oahu_CentralTrackingPV_PV_02	2007031508	0.824437
Oahu_CentralTrackingPV_PV_02	2007031509	0.824927
Oahu_CentralTrackingPV_PV_02	2007031510	0.900166
Oahu_CentralTrackingPV_PV_02	2007031511	0.89374
Oahu_CentralTrackingPV_PV_02	2007031512	0.658071
Oahu_CentralTrackingPV_PV_02	2007031513	0.661627
Oahu_CentralTrackingPV_PV_02	2007031514	0.439269
Oahu_CentralTrackingPV_PV_02	2007031515	0.962206
Oahu_CentralTrackingPV_PV_02	2007031516	0.593123
Oahu_CentralTrackingPV_PV_02	2007031517	0.200624
Oahu_CentralTrackingPV_PV_02	2007031518	0.00492361
Oahu_CentralTrackingPV_PV_02	2007031519	0.0
Oahu_CentralTrackingPV_PV_02	2007031520	0.0
Oahu_CentralTrackingPV_PV_02	2007031521	0.0
Oahu_CentralTrackingPV_PV_02	2007031522	0.0
Oahu_CentralTrackingPV_PV_02	2007031523	0.0
Oahu_CentralTrackingPV_PV_02	2007041500	0.0
Oahu_CentralTrackingPV_PV_02	2007041501	0.0
Oahu_CentralTrackingPV_PV_02	2007041502	0.0
Oahu_CentralTrackingPV_PV_02	2007041503	0.0
Oahu_CentralTrackingPV_PV_02	2007041504	0.0
Oahu_CentralTrackingPV_PV_02	2007041505	0.0
Oahu_CentralTrackingPV_PV_02	2007041506	0.0245522
Oahu_CentralTrackingPV_PV_02	2007041507	0.402147
Oahu_CentralTrackingPV_PV_02	2007041508	0.42193
Oahu_CentralTrackingPV_PV_02	2007041509	0.858009
Oahu_CentralTrackingPV_PV_02	2007041510	1.0
Oahu_CentralTrackingPV_PV_02	2007041511	0.7566
Oahu_CentralTrackingPV_PV_02	2007041512	0.78716
Oahu_CentralTrackingPV_PV_02	2007041513	0.660516
Oahu_CentralTrackingPV_PV_02	2007041514	0.525035
Oahu_CentralTrackingPV_PV_02	2007041515	0.586443
Oahu_CentralTrackingPV_PV_02	2007041516	0.732256
Oahu_CentralTrackingPV_PV_02	2007041517	0.548483
Oahu_CentralTrackingPV_PV_02	2007041518	0.0505525
Oahu_CentralTrackingPV_PV_02	2007041519	0.0
Oahu_CentralTrackingPV_PV_02	2007041520	0.0
Oahu_CentralTrackingPV_PV_02	2007041521	0.0
Oahu_CentralTrackingPV_PV_02	2007041522	0.0
Oahu_CentralTrackingPV_PV_02	2007041523	0.0
Oahu_CentralTrackingPV_PV_02	2007051500	0.0
Oahu_CentralTrackingPV_PV_02	2007051501	0.0
Oahu_CentralTrackingPV_PV_02	2007051502	0.0
Oahu_CentralTrackingPV_PV_02	2007051503	0.0
Oahu_CentralTrackingPV_PV_02	2007051504	0.0
Oahu_CentralTrackingPV_PV_02	2007051505	0.0
Oahu_CentralTrackingPV_PV_02	2007051506	0.122995
Oahu_CentralTrackingPV_PV_02	2007051507	0.612339
Oahu_CentralTrackingPV_PV_02	2007051508	0.918469
Oahu_CentralTrackingPV_PV_02	2007051509	0.421436
Oahu_CentralTrackingPV_PV_02	2007051510	0.745377
Oahu_CentralTrackingPV_PV_02	2007051511	0.816041
Oahu_CentralTrackingPV_PV_02	2007051512	0.590924
Oahu_CentralTrackingPV_PV_02	2007051513	0.323194
Oahu_CentralTrackingPV_PV_02	2007051514	0.507473
Oahu_CentralTrackingPV_PV_02	2007051515	0.314395
Oahu_CentralTrackingPV_PV_02	2007051516	0.173633
Oahu_CentralTrackingPV_PV_02	2007051517	0.15383
Oahu_CentralTrackingPV_PV_02	2007051518	0.0599723
Oahu_CentralTrackingPV_PV_02	2007051519	0.0
Oahu_CentralTrackingPV_PV_02	2007051520	0.0
Oahu_CentralTrackingPV_PV_02	2007051521	0.0
Oahu_CentralTrackingPV_PV_02	2007051522	0.0
Oahu_CentralTrackingPV_PV_02	2007051523	0.0
Oahu_CentralTrackingPV_PV_02	2007061500	0.0
Oahu_CentralTrackingPV_PV_02	2007061501	0.0
Oahu_CentralTrackingPV_PV_02	2007061502	0.0
Oahu_CentralTrackingPV_PV_02	2007061503	0.0
Oahu_CentralTrackingPV_PV_02	2007061504	0.0
Oahu_CentralTrackingPV_PV_02	2007061505	0.0
Oahu_CentralTrackingPV_PV_02	2007061506	0.11987
Oahu_CentralTrackingPV_PV_02	2007061507	0.662347
Oahu_CentralTrackingPV_PV_02	2007061508	0.826944
Oahu_CentralTrackingPV_PV_02	2007061509	0.991117
Oahu_CentralTrackingPV_PV_02	2007061510	0.964767
Oahu_CentralTrackingPV_PV_02	2007061511	0.809952
Oahu_CentralTrackingPV_PV_02	2007061512	0.904826
Oahu_CentralTrackingPV_PV_02	2007061513	0.924043
Oahu_CentralTrackingPV_PV_02	2007061514	0.956437
Oahu_CentralTrackingPV_PV_02	2007061515	0.797825
Oahu_CentralTrackingPV_PV_02	2007061516	0.830224
Oahu_CentralTrackingPV_PV_02	2007061517	0.712588
Oahu_CentralTrackingPV_PV_02	2007061518	0.194026
Oahu_CentralTrackingPV_PV_02	2007061519	0.0
Oahu_CentralTrackingPV_PV_02	2007061520	0.0
Oahu_CentralTrackingPV_PV_02	2007061521	0.0
Oahu_CentralTrackingPV_PV_02	2007061522	0.0
Oahu_CentralTrackingPV_PV_02	2007061523	0.0
Oahu_CentralTrackingPV_PV_02	2007071500	0.0
Oahu_CentralTrackingPV_PV_02	2007071501	0.0
Oahu_CentralTrackingPV_PV_02	2007071502	0.0
Oahu_CentralTrackingPV_PV_02	2007071503	0.0
Oahu_CentralTrackingPV_PV_02	2007071504	0.0
Oahu_CentralTrackingPV_PV_02	2007071505	0.0
Oahu_CentralTrackingPV_PV_02	2007071506	0.0910038
Oahu_CentralTrackingPV_PV_02	2007071507	0.600626
Oahu_CentralTrackingPV_PV_02	2007071508	0.914987
Oahu_CentralTrackingPV_PV_02	2007071509	0.997626
Oahu_CentralTrackingPV_PV_02	2007071510	0.760664
Oahu_CentralTrackingPV_PV_02	2007071511	0.582961
Oahu_CentralTrackingPV_PV_02	2007071512	0.633517
Oahu_CentralTrackingPV_PV_02	2007071513	0.503065
Oahu_CentralTrackingPV_PV_02	2007071514	0.855747
Oahu_CentralTrackingPV_PV_02	2007071515	1.0
Oahu_CentralTrackingPV_PV_02	2007071516	0.947972
Oahu_CentralTrackingPV_PV_02	2007071517	0.745382
Oahu_CentralTrackingPV_PV_02	2007071518	0.21419
Oahu_CentralTrackingPV_PV_02	2007071519	0.0
Oahu_CentralTrackingPV_PV_02	2007071520	0.0
Oahu_CentralTrackingPV_PV_02	2007071521	0.0
Oahu_CentralTrackingPV_PV_02	2007071522	0.0
Oahu_CentralTrackingPV_PV_02	2007071523	0.0
Oahu_CentralTrackingPV_PV_02	2007081500	0.0
Oahu_CentralTrackingPV_PV_02	2007081501	0.0
Oahu_CentralTrackingPV_PV_02	2007081502	0.0
Oahu_CentralTrackingPV_PV_02	2007081503	0.0
Oahu_CentralTrackingPV_PV_02	2007081504	0.0
Oahu_CentralTrackingPV_PV_02	2007081505	0.0
Oahu_CentralTrackingPV_PV_02	2007081506	0.0360413
Oahu_CentralTrackingPV_PV_02	2007081507	0.523762
Oahu_CentralTrackingPV_PV_02	2007081508	0.183262
Oahu_CentralTrackingPV_PV_02	2007081509	0.363683
Oahu_CentralTrackingPV_PV_02	2007081510	0.530426
Oahu_CentralTrackingPV_PV_02	2007081511	0.720804
Oahu_CentralTrackingPV_PV_02	2007081512	0.369285
Oahu_CentralTrackingPV_PV_02	2007081513	0.697514
Oahu_CentralTrackingPV_PV_02	2007081514	0.8294
