LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2007071515	913.944274768
Oahu	2007071516	924.304096669
Oahu	2007071517	929.054658972
Oahu	2007071518	931.097594345
Oahu	2007071519	961.339158139
Oahu	2007071520	934.373121297
Oahu	2007071521	887.691452051
Oahu	2007071522	815.608810121
Oahu	2007071523	748.64373525
Oahu	2007081500	725.472560547
Oahu	2007081501	701.193397516
Oahu	2007081502	690.618901291
Oahu	2007081503	692.724096023
Oahu	2007081504	731.220329253
Oahu	2007081505	815.262558485
Oahu	2007081506	895.288234926
Oahu	2007081507	929.421705995
Oahu	2007081508	969.919283825
Oahu	2007081509	991.677767069
Oahu	2007081510	1009.65512496
Oahu	2007081511	1010.64544184
Oahu	2007081512	1009.91134779
Oahu	2007081513	1007.84076977
Oahu	2007081514	1012.06502282
Oahu	2007081515	1006.5042858
Oahu	2007081516	1002.66085882
Oahu	2007081517	994.800963589
Oahu	2007081518	987.266524606
Oahu	2007081519	1005.29925233
Oahu	2007081520	966.373670453
Oahu	2007081521	902.227088971
Oahu	2007081522	823.967329688
Oahu	2007081523	757.701689884
Oahu	2007091500	748.719900466
Oahu	2007091501	719.842505563
Oahu	2007091502	703.270907332
Oahu	2007091503	698.215641899
Oahu	2007091504	711.906445115
Oahu	2007091505	747.459539438
Oahu	2007091506	796.606518642
Oahu	2007091507	878.134915349
Oahu	2007091508	931.464556834
Oahu	2007091509	966.055145999
Oahu	2007091510	982.225080497
Oahu	2007091511	980.791635919
Oahu	2007091512	979.835978022
Oahu	2007091513	975.701669241
Oahu	2007091514	957.371127915
Oahu	2007091515	953.874037111
Oahu	2007091516	948.340858195
Oahu	2007091517	947.059744048
Oahu	2007091518	977.211363569
Oahu	2007091519	963.112007092
Oahu	2007091520	934.546247115
Oahu	2007091521	894.346398353
Oahu	2007091522	835.400523207
Oahu	2007091523	772.770525582
Oahu	2007101500	704.794422984
Oahu	2007101501	681.934883207
Oahu	2007101502	671.77587204
Oahu	2007101503	679.428024744
Oahu	2007101504	722.058524487
Oahu	2007101505	805.761391612
Oahu	2007101506	884.014261367
Oahu	2007101507	930.058839437
Oahu	2007101508	973.547994209
Oahu	2007101509	1002.96551968
Oahu	2007101510	1016.52478786
Oahu	2007101511	1018.24218244
Oahu	2007101512	1022.63262952
Oahu	2007101513	1023.83757845
Oahu	2007101514	1019.67562702
Oahu	2007101515	1016.19239981
Oahu	2007101516	1007.57068335
Oahu	2007101517	1009.01114426
Oahu	2007101518	1046.23319514
Oahu	2007101519	1013.67167776
Oahu	2007101520	965.251818534
Oahu	2007101521	889.678933061
Oahu	2007101522	815.733455638
Oahu	2007101523	745.804446474
Oahu	2007111500	697.003761172
Oahu	2007111501	673.320140811
Oahu	2007111502	665.529478999
Oahu	2007111503	668.32721927
Oahu	2007111504	706.082468926
Oahu	2007111505	792.403018708
Oahu	2007111506	867.816599687
Oahu	2007111507	902.788014931
Oahu	2007111508	944.767602175
Oahu	2007111509	974.060439867
Oahu	2007111510	985.403646847
Oahu	2007111511	985.036684358
Oahu	2007111512	995.195653259
Oahu	2007111513	1000.5902808
Oahu	2007111514	1002.30767539
Oahu	2007111515	997.654073689
Oahu	2007111516	984.129464495
Oahu	2007111517	1003.03483764
Oahu	2007111518	1021.06063357
Oahu	2007111519	980.902375578
Oahu	2007111520	935.938185455
Oahu	2007111521	879.852309938
Oahu	2007111522	800.477588264
Oahu	2007111523	737.605231401
Oahu	2007121500	698.146408478
Oahu	2007121501	670.342385194
Oahu	2007121502	653.189065617
Oahu	2007121503	652.48963055
Oahu	2007121504	670.05847745
Oahu	2007121505	706.089400722
Oahu	2007121506	758.10331135
Oahu	2007121507	820.733308975
Oahu	2007121508	876.292875242
Oahu	2007121509	904.872456543
Oahu	2007121510	911.195057066
Oahu	2007121511	912.067617952
Oahu	2007121512	903.058101351
Oahu	2007121513	887.781480858
Oahu	2007121514	881.63204842
Oahu	2007121515	886.14718328
Oahu	2007121516	891.59718065
Oahu	2007121517	922.780623284
Oahu	2007121518	935.868952035
Oahu	2007121519	904.540068498
Oahu	2007121520	880.911860233
Oahu	2007121521	845.434931125
Oahu	2007121522	790.650965142
Oahu	2007121523	727.986350806
