LOAD_ZONE	TIMEPOINT	zone_demand_mw
Oahu	2020050211	1024.98406711
Oahu	2020050212	1039.10121893
Oahu	2020050213	1040.40596727
Oahu	2020050214	1041.15967844
Oahu	2020050215	1036.8064437
Oahu	2020050216	1017.66116363
Oahu	2020050217	1017.5374446
Oahu	2020050218	1034.62426515
Oahu	2020050219	1050.64237845
Oahu	2020050220	966.51343596
Oahu	2020050221	870.427206832
Oahu	2020050222	741.472290905
Oahu	2020050223	630.796484504
Oahu	2020030200	551.76322827
Oahu	2020030201	514.755103101
Oahu	2020030202	495.767321067
Oahu	2020030203	501.627840858
Oahu	2020030204	560.503476764
Oahu	2020030205	700.988292546
Oahu	2020030206	828.120858698
Oahu	2020030207	873.025649809
Oahu	2020030208	950.022828549
Oahu	2020030209	991.935431591
Oahu	2020030210	1005.5463103
Oahu	2020030211	1009.73092465
Oahu	2020030212	1020.11343689
Oahu	2020030213	1029.20232315
Oahu	2020030214	1021.67702028
Oahu	2020030215	1012.95929112
Oahu	2020030216	989.61827434
Oahu	2020030217	976.760969499
Oahu	2020030218	1004.21904263
Oahu	2020030219	964.263699402
Oahu	2020030220	907.120404585
Oahu	2020030221	832.12545568
Oahu	2020030222	731.089778664
Oahu	2020030223	627.995573476
Oahu	2020010200	584.676885085
Oahu	2020010201	542.021899187
Oahu	2020010202	524.856398272
Oahu	2020010203	531.178152505
Oahu	2020010204	583.754484858
Oahu	2020010205	679.469556886
Oahu	2020010206	790.224112305
Oahu	2020010207	864.476609699
Oahu	2020010208	960.877834899
Oahu	2020010209	1008.6622174
Oahu	2020010210	1049.38253147
Oahu	2020010211	1063.02718918
Oahu	2020010212	1062.90333284
Oahu	2020010213	1057.99892362
Oahu	2020010214	1053.3644718
Oahu	2020010215	1043.93807014
Oahu	2020010216	1041.93590896
Oahu	2020010217	1072.28483314
Oahu	2020010218	1116.27841504
Oahu	2020010219	1049.3374928
Oahu	2020010220	986.131072827
Oahu	2020010221	898.920070894
Oahu	2020010222	780.763931635
Oahu	2020010223	671.033044797
Oahu	2022120600	545.676040313
Oahu	2022120601	511.901295144
