LOAD_ZONE	TIMEPOINT	lz_demand_mw
Oahu	2022020606	849.068856084
Oahu	2022020608	905.148520183
Oahu	2022020610	953.895348498
Oahu	2022020612	982.493361301
Oahu	2022020614	977.437002525
Oahu	2022020616	975.795325862
Oahu	2022020618	1059.96959801
Oahu	2022020620	934.753409302
Oahu	2022020622	714.101137396
Oahu	2030121400	887.47321916
Oahu	2030121402	608.285120699
Oahu	2030121404	608.285120699
Oahu	2030121406	608.285120699
Oahu	2030121408	856.007766701
Oahu	2030121410	879.627924024
Oahu	2030121412	883.147921491
Oahu	2030121414	876.146931056
Oahu	2030121416	865.742877373
Oahu	2030121418	898.721498267
Oahu	2030121420	842.79166306
Oahu	2030121422	745.96006138
Oahu	2030101400	662.123736041
Oahu	2030101402	625.716088539
Oahu	2030101404	631.911778772
Oahu	2030101406	685.315279903
Oahu	2030101408	800.837805725
Oahu	2030101410	854.091948165
Oahu	2030101412	860.950080659
Oahu	2030101414	855.118036028
Oahu	2030101416	867.957492567
Oahu	2030101418	926.134446717
Oahu	2030101420	861.657948892
Oahu	2030101422	744.706645467
Oahu	2030081400	663.299222234
Oahu	2030081402	627.833271763
Oahu	2030081404	664.273383376
Oahu	2030081406	818.905252465
Oahu	2030081408	901.630980194
Oahu	2030081410	938.538749406
Oahu	2030081412	950.657256935
Oahu	2030081414	952.573154748
Oahu	2030081416	938.863469786
Oahu	2030081418	921.763643799
Oahu	2030081420	907.092799195
Oahu	2030081422	771.301252577
Oahu	2030061400	649.031027731
Oahu	2030061402	614.701598593
Oahu	2030061404	653.070530241
Oahu	2030061406	785.894167461
Oahu	2030061408	878.10175409
Oahu	2030061410	905.547127012
Oahu	2030061412	911.190808454
Oahu	2030061414	912.229897816
Oahu	2030061416	899.137149867
Oahu	2030061418	888.278519362
Oahu	2030061420	877.874465679
Oahu	2030061422	752.090783754
Oahu	2030041400	638.419148248
Oahu	2030041402	602.342721876
Oahu	2030041404	610.785451775
Oahu	2030041406	696.018050968
Oahu	2030041408	813.891549175
Oahu	2030041410	852.351412042
Oahu	2030041412	851.227892209
Oahu	2030041414	840.401725815
Oahu	2030041416	843.447604571
Oahu	2030041418	853.877661254
Oahu	2030041420	826.237424392
Oahu	2030041422	736.140520238
Oahu	2030021400	606.629054685
Oahu	2030021402	577.066498538
Oahu	2030021404	621.338864149
Oahu	2030021406	775.477151917
Oahu	2030021408	827.601273775
Oahu	2030021410	865.47666374
Oahu	2030021412	875.562497793
Oahu	2030021414	873.925894389
Oahu	2030021416	862.456748344
Oahu	2030021418	900.156816258
Oahu	2030021420	833.602100069
Oahu	2030021422	710.37071558
Oahu	2040122200	675.174317538
Oahu	2040122202	629.36606345
Oahu	2040122204	643.477916929
Oahu	2040122206	724.079803549
Oahu	2040122208	843.993752558
Oahu	2040122210	882.575104881
Oahu	2040122212	878.861118965
Oahu	2040122214	870.380577656
Oahu	2040122216	875.723664845
Oahu	2040122218	924.166534214
Oahu	2040122220	866.545925149
Oahu	2040122222	782.940672038
Oahu	2040102200	683.420195267
Oahu	2040102202	652.032192113
Oahu	2040102204	696.687382608
Oahu	2040102206	843.873085967
Oahu	2040102208	944.372316505
Oahu	2040102210	992.124698005
Oahu	2040102212	1012.4511878
Oahu	2040102214	1013.78527174
Oahu	2040102216	995.362768994
Oahu	2040102218	1028.15854904
Oahu	2040102220	939.666114866
Oahu	2040102222	795.269286892
Oahu	2040082200	700.575678351
Oahu	2040082202	667.538483284
Oahu	2040082204	707.393606709
Oahu	2040082206	859.037468005
Oahu	2040082208	947.141060332
Oahu	2040082210	993.881135471
Oahu	2040082212	1009.00533623
Oahu	2040082214	1017.71378968
Oahu	2040082216	1006.92041067
Oahu	2040082218	986.064362707
Oahu	2040082220	963.559081914
Oahu	2040082222	812.176685358
Oahu	2040062200	695.50076642
Oahu	2040062202	659.36633943
Oahu	2040062204	696.459429547
Oahu	2040062206	837.32329195
Oahu	2040062208	934.919731948
Oahu	2040062210	977.758131224
Oahu	2040062212	978.321241982
Oahu	2040062214	983.54366258
Oahu	2040062216	965.865290935
Oahu	2040062218	922.490541143
Oahu	2040062220	906.18651655
Oahu	2040062222	795.255865854
Oahu	2040042200	668.22901207
Oahu	2040042202	625.792875682
Oahu	2040042204	630.210770505
Oahu	2040042206	688.749861418
Oahu	2040042208	806.042575266
Oahu	2040042210	850.496613859
Oahu	2040042212	857.750316783
Oahu	2040042214	863.026339699
Oahu	2040042216	875.106869934
Oahu	2040042218	905.174210188
Oahu	2040042220	870.179466671
Oahu	2040042222	745.706824691
Oahu	2040022200	642.834361777
Oahu	2040022202	611.855291112
Oahu	2040022204	655.122754434
Oahu	2040022206	818.813634288
Oahu	2040022208	871.667728878
Oahu	2040022210	901.373028441
Oahu	2040022212	909.431216223
Oahu	2040022214	907.239004192
Oahu	2040022216	899.422149592
Oahu	2040022218	946.886306112
Oahu	2040022220	881.629862793
Oahu	2040022222	749.715787025
Oahu	2045112600	681.083117708
Oahu	2045112602	646.499502606
Oahu	2045112604	695.127062089
Oahu	2045112606	853.232482466
Oahu	2045112608	939.463003441
Oahu	2045112610	984.517306904
Oahu	2045112612	1005.08462027
Oahu	2045112614	1006.22726758
Oahu	2045112616	994.918635043
Oahu	2045112618	1040.0906945
Oahu	2045112620	956.920983881
Oahu	2045112622	807.894313525
Oahu	2045092600	722.134689703
Oahu	2045092602	689.157687264
Oahu	2045092604	729.960010492
Oahu	2045092606	893.917049705
Oahu	2045092608	973.03554855
Oahu	2045092610	1008.45017603
Oahu	2045092612	1018.83772511
Oahu	2045092614	1021.99558061
Oahu	2045092616	1002.76475122
Oahu	2045092618	1033.07563297
Oahu	2045092620	951.394821295
Oahu	2045092622	812.880345538
Oahu	2045072600	725.064007286
Oahu	2045072602	684.275547649
Oahu	2045072604	722.570970146
Oahu	2045072606	863.744719332
Oahu	2045072608	968.222684622
Oahu	2045072610	1022.42492926
Oahu	2045072612	1036.21954034
Oahu	2045072614	1032.25844191
Oahu	2045072616	1012.62599105
Oahu	2045072618	980.154502476
Oahu	2045072620	966.470631055
Oahu	2045072622	834.257918169
Oahu	2045052600	702.800010179
Oahu	2045052602	660.418801469
Oahu	2045052604	667.911691946
Oahu	2045052606	756.219722738
Oahu	2045052608	883.764970333
Oahu	2045052610	922.282041216
Oahu	2045052612	919.975951218
Oahu	2045052614	912.36534702
Oahu	2045052616	911.278154077
Oahu	2045052618	895.710651778
Oahu	2045052620	887.040497285
Oahu	2045052622	792.188344385
Oahu	2045032600	657.254056443
Oahu	2045032602	627.975040075
Oahu	2045032604	664.469970972
Oahu	2045032606	784.910128232
Oahu	2045032608	888.96567667
Oahu	2045032610	933.701413411
Oahu	2045032612	941.318949405
Oahu	2045032614	938.264986305
Oahu	2045032616	938.521209135
Oahu	2045032618	975.126921957
Oahu	2045032620	912.081397009
Oahu	2045032622	776.03223121
Oahu	2045012600	665.467177374
Oahu	2045012602	630.184127204
Oahu	2045012604	677.939125802
Oahu	2045012606	853.218661142
Oahu	2045012608	908.68122454
Oahu	2045012610	941.208125212
Oahu	2045012612	951.761868317
Oahu	2045012614	944.677573368
Oahu	2045012616	928.542213313
Oahu	2045012618	957.447293131
Oahu	2045012620	884.568255531
Oahu	2045012622	775.796803767
Oahu	2020120200	602.352490857
Oahu	2020120202	549.465256319
Oahu	2020120204	635.571377727
Oahu	2020120206	918.635336722
Oahu	2020120208	1015.70772839
Oahu	2020120210	1075.90199435
Oahu	2020120212	1077.811563
Oahu	2020120214	1071.47662485
Oahu	2020120216	1061.73391629
Oahu	2020120218	1141.16192159
Oahu	2020120220	1003.78088089
Oahu	2020120222	766.331533537
Oahu	2020100200	614.119160723
Oahu	2020100202	560.705957278
Oahu	2020100204	634.782354571
Oahu	2020100206	895.342088953
Oahu	2020100208	1039.11529902
Oahu	2020100210	1105.53018027
Oahu	2020100212	1130.60736717
Oahu	2020100214	1141.10469036
Oahu	2020100216	1108.90361195
Oahu	2020100218	1148.13729109
Oahu	2020100220	1017.21709723
Oahu	2020100222	783.41554247
Oahu	2020080200	639.630816365
Oahu	2020080202	568.127311562
Oahu	2020080204	579.61955073
Oahu	2020080206	707.086398569
Oahu	2020080208	923.415190841
Oahu	2020080210	1007.19995797
Oahu	2020080212	1015.77626627
Oahu	2020080214	984.890110133
Oahu	2020080216	979.218356243
Oahu	2020080218	972.139970537
Oahu	2020080220	955.570623856
Oahu	2020080222	789.94492719
Oahu	2020060200	585.908843486
Oahu	2020060202	532.575624166
Oahu	2020060204	605.817352913
Oahu	2020060206	870.16202544
Oahu	2020060208	1020.40752859
Oahu	2020060210	1090.29871814
Oahu	2020060212	1116.53071947
Oahu	2020060214	1125.18715149
Oahu	2020060216	1087.25694838
Oahu	2020060218	1050.45894639
Oahu	2020060220	1011.87686568
Oahu	2020060222	781.185688352
Oahu	2020040200	567.395449837
Oahu	2020040202	515.20573829
Oahu	2020040204	594.34793644
Oahu	2020040206	838.65840023
Oahu	2020040208	941.814191836
Oahu	2020040210	988.069095245
Oahu	2020040212	991.945603349
Oahu	2020040214	993.820972849
Oahu	2020040216	976.302355585
Oahu	2020040218	1008.20625039
Oahu	2020040220	923.163582837
Oahu	2020040222	683.82741974
Oahu	2020020200	548.047317846
Oahu	2020020202	486.938259623
Oahu	2020020204	516.040546425
Oahu	2020020206	662.409541471
Oahu	2020020208	845.199231195
Oahu	2020020210	920.236205728
Oahu	2020020212	914.049859382
Oahu	2020020214	882.123072085
Oahu	2020020216	899.721673475
Oahu	2020020218	979.767217641
Oahu	2020020220	878.978425707
Oahu	2020020222	724.227568931
Oahu	2025121000	559.540770085
Oahu	2025121002	521.037547703
Oahu	2025121004	594.252254831
Oahu	2025121006	839.053010434
Oahu	2025121008	908.344591937
Oahu	2025121010	951.82247585
Oahu	2025121012	963.35931635
Oahu	2025121014	959.608001041
Oahu	2025121016	956.605023332
Oahu	2025121018	1027.99973836
Oahu	2025121020	915.462809319
Oahu	2025121022	720.975137013
Oahu	2025101000	622.411805045
Oahu	2025101002	574.6164464
Oahu	2025101004	630.824277431
Oahu	2025101006	834.351307605
Oahu	2025101008	965.775892616
Oahu	2025101010	1020.93206431
Oahu	2025101012	1046.7255816
Oahu	2025101014	1044.93589081
Oahu	2025101016	1008.7077357
Oahu	2025101018	1030.87138979
Oahu	2025101020	927.050193156
Oahu	2025101022	778.062631921
Oahu	2025081000	643.736155874
Oahu	2025081002	580.450591501
Oahu	2025081004	582.351489967
Oahu	2025081006	657.62884658
Oahu	2025081008	831.307845857
Oahu	2025081010	915.179729608
Oahu	2025081012	926.190771299
Oahu	2025081014	930.113896924
Oahu	2025081016	951.165227338
Oahu	2025081018	966.645435483
Oahu	2025081020	952.408877292
Oahu	2025081022	778.032268891
Oahu	2025061000	614.78796916
Oahu	2025061002	559.914877172
Oahu	2025061004	621.532141168
Oahu	2025061006	820.25638184
Oahu	2025061008	973.177189709
Oahu	2025061010	1035.12813847
Oahu	2025061012	1051.144143
Oahu	2025061014	1050.94196966
Oahu	2025061016	1027.50430258
Oahu	2025061018	980.275226785
Oahu	2025061020	948.232973273
Oahu	2025061022	762.147714056
Oahu	2025041000	525.132545357
Oahu	2025041002	489.612120376
Oahu	2025041004	572.503191865
Oahu	2025041006	812.319164927
Oahu	2025041008	901.256675872
Oahu	2025041010	947.19162009
Oahu	2025041012	937.960148174
Oahu	2025041014	958.425077146
Oahu	2025041016	951.448368763
Oahu	2025041018	1011.16479601
Oahu	2025041020	924.512288197
Oahu	2025041022	714.220905709
Oahu	2025021000	565.28388781
Oahu	2025021002	506.153923724
Oahu	2025021004	515.203402602
Oahu	2025021006	601.239084224
Oahu	2025021008	769.842273584
Oahu	2025021010	843.431087799
Oahu	2025021012	843.208672434
Oahu	2025021014	850.084232431
Oahu	2025021016	886.514684318
Oahu	2025021018	977.262128067
Oahu	2025021020	881.378210055
Oahu	2025021022	695.110834373
Oahu	2035121800	624.164188761
Oahu	2035121802	595.848594609
Oahu	2035121804	646.727969628
Oahu	2035121806	809.696179269
Oahu	2035121808	867.412206774
Oahu	2035121810	899.767067473
Oahu	2035121812	904.420340516
Oahu	2035121814	906.84938086
Oahu	2035121816	895.789184918
Oahu	2035121818	941.762796296
Oahu	2035121820	869.752502691
Oahu	2035121822	746.228296834
Oahu	2035101800	670.594973451
Oahu	2035101802	632.945472778
Oahu	2035101804	642.252060507
Oahu	2035101806	730.849191533
Oahu	2035101808	830.902141242
Oahu	2035101810	869.984504196
Oahu	2035101812	866.320537874
Oahu	2035101814	848.300879817
Oahu	2035101816	844.718786581
Oahu	2035101818	888.427187075
Oahu	2035101820	830.369966188
Oahu	2035101822	742.994185033
Oahu	2035081800	667.879377308
Oahu	2035081802	637.878513566
Oahu	2035081804	676.571958542
Oahu	2035081806	833.556311749
Oahu	2035081808	925.408002025
Oahu	2035081810	968.345396262
Oahu	2035081812	984.386357588
Oahu	2035081814	986.89035803
Oahu	2035081816	970.262625712
Oahu	2035081818	949.991416166
Oahu	2035081820	924.514227785
Oahu	2035081822	777.859875873
Oahu	2035061800	666.576195997
Oahu	2035061802	633.361667902
Oahu	2035061804	671.311383769
Oahu	2035061806	807.567395763
Oahu	2035061808	904.386275315
Oahu	2035061810	946.552580007
Oahu	2035061812	959.557324191
Oahu	2035061814	959.727900059
Oahu	2035061816	948.053697622
Oahu	2035061818	923.60671086
Oahu	2035061820	914.361548767
Oahu	2035061822	777.63474571
Oahu	2035041800	639.011119008
Oahu	2035041802	608.662273831
Oahu	2035041804	656.252941111
Oahu	2035041806	813.626253939
Oahu	2035041808	893.380716956
Oahu	2035041810	926.622522197
Oahu	2035041812	938.344449231
Oahu	2035041814	938.80845224
Oahu	2035041816	920.427236641
Oahu	2035041818	906.242120774
Oahu	2035041820	870.898809174
Oahu	2035041822	757.800178737
Oahu	2035021800	640.737366785
Oahu	2035021802	601.238808708
Oahu	2035021804	628.374031177
Oahu	2035021806	705.358302112
Oahu	2035021808	823.14435408
Oahu	2035021810	880.689805717
Oahu	2035021812	882.184093634
Oahu	2035021814	885.643335598
Oahu	2035021816	902.48945167
Oahu	2035021818	950.448589477
Oahu	2035021820	878.765746569
Oahu	2035021822	728.99330443
Oahu	2045122600	668.160384156
Oahu	2045122602	637.488043824
Oahu	2045122604	663.915374293
Oahu	2045122606	772.708210564
Oahu	2045122608	869.941691969
Oahu	2045122610	921.036450089
Oahu	2045122612	916.960388147
Oahu	2045122614	903.655223777
Oahu	2045122616	898.375386416
Oahu	2045122618	234.608298765
Oahu	2045122620	203.710690957
Oahu	2045122622	203.710690957
Oahu	2045102600	695.735202716
Oahu	2045102602	657.438808171
Oahu	2045102604	665.654223074
Oahu	2045102606	724.985493104
Oahu	2045102608	833.046164428
Oahu	2045102610	877.467221873
Oahu	2045102612	880.022666593
Oahu	2045102614	869.962788975
Oahu	2045102616	893.158883042
Oahu	2045102618	955.918566994
Oahu	2045102620	884.239489824
Oahu	2045102622	763.415688215
Oahu	2045082600	739.825368011
Oahu	2045082602	700.888329137
Oahu	2045082604	750.920073127
Oahu	2045082606	907.984664633
Oahu	2045082608	992.574680035
Oahu	2045082610	1045.36600699
Oahu	2045082612	1064.9999725
Oahu	2045082614	1059.63566118
Oahu	2045082616	1023.50048522
Oahu	2045082618	1028.18900485
Oahu	2045082620	980.086111605
Oahu	2045082622	838.811748545
Oahu	2045062600	715.911245281
Oahu	2045062602	676.896736137
Oahu	2045062604	718.023180225
Oahu	2045062606	861.860034664
Oahu	2045062608	963.760895734
Oahu	2045062610	1015.28502735
Oahu	2045062612	1023.12735609
Oahu	2045062614	1020.73381263
Oahu	2045062616	1002.50084302
Oahu	2045062618	974.764080231
Oahu	2045062620	974.144575877
Oahu	2045062622	838.78360488
Oahu	2045042600	719.409996881
Oahu	2045042602	701.873915965
Oahu	2045042604	648.976975077
Oahu	2045042606	739.916888629
Oahu	2045042608	875.608708809
Oahu	2045042610	925.492644852
Oahu	2045042612	925.555978839
Oahu	2045042614	918.269820468
Oahu	2045042616	914.637268301
Oahu	2045042618	916.678822601
Oahu	2045042620	890.314826118
Oahu	2045042622	790.166864178
Oahu	2045022600	654.256812439
Oahu	2045022602	623.499998146
Oahu	2045022604	671.490187836
Oahu	2045022606	833.468577197
Oahu	2045022608	890.096594559
Oahu	2045022610	926.893554824
Oahu	2045022612	947.667961769
Oahu	2045022614	945.668601482
Oahu	2045022616	944.774621207
Oahu	2045022618	992.02564226
Oahu	2045022620	917.974118639
Oahu	2045022622	762.28229344
