GENERATION_PROJECT	timepoint	gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01	2025081014	0.898832
Oahu_CentralTrackingPV_PV_01	2025081016	0.967232
Oahu_CentralTrackingPV_PV_01	2025081018	0.14099
Oahu_CentralTrackingPV_PV_01	2025081020	0.0
Oahu_CentralTrackingPV_PV_01	2025081022	0.0
Oahu_CentralTrackingPV_PV_01	2025101000	0.0
Oahu_CentralTrackingPV_PV_01	2025101002	0.0
Oahu_CentralTrackingPV_PV_01	2025101004	0.0
Oahu_CentralTrackingPV_PV_01	2025101006	0.0
Oahu_CentralTrackingPV_PV_01	2025101008	0.440601
Oahu_CentralTrackingPV_PV_01	2025101010	0.74435
Oahu_CentralTrackingPV_PV_01	2025101012	0.670097
Oahu_CentralTrackingPV_PV_01	2025101014	0.649615
Oahu_CentralTrackingPV_PV_01	2025101016	0.430094
Oahu_CentralTrackingPV_PV_01	2025101018	0.0
Oahu_CentralTrackingPV_PV_01	2025101020	0.0
Oahu_CentralTrackingPV_PV_01	2025101022	0.0
Oahu_CentralTrackingPV_PV_01	2025121000	0.0
Oahu_CentralTrackingPV_PV_01	2025121002	0.0
Oahu_CentralTrackingPV_PV_01	2025121004	0.0
Oahu_CentralTrackingPV_PV_01	2025121006	0.0
Oahu_CentralTrackingPV_PV_01	2025121008	0.553712
Oahu_CentralTrackingPV_PV_01	2025121010	0.495212
Oahu_CentralTrackingPV_PV_01	2025121012	0.479237
Oahu_CentralTrackingPV_PV_01	2025121014	0.354461
Oahu_CentralTrackingPV_PV_01	2025121016	0.292947
Oahu_CentralTrackingPV_PV_01	2025121018	0.0
Oahu_CentralTrackingPV_PV_01	2025121020	0.0
Oahu_CentralTrackingPV_PV_01	2025121022	0.0
Oahu_CentralTrackingPV_PV_01	2030021400	0.0
Oahu_CentralTrackingPV_PV_01	2030021402	0.0
Oahu_CentralTrackingPV_PV_01	2030021404	0.0
Oahu_CentralTrackingPV_PV_01	2030021406	0.0
Oahu_CentralTrackingPV_PV_01	2030021408	0.62011
Oahu_CentralTrackingPV_PV_01	2030021410	0.936184
Oahu_CentralTrackingPV_PV_01	2030021412	0.881785
Oahu_CentralTrackingPV_PV_01	2030021414	0.730072
Oahu_CentralTrackingPV_PV_01	2030021416	0.78928
Oahu_CentralTrackingPV_PV_01	2030021418	0.0
Oahu_CentralTrackingPV_PV_01	2030021420	0.0
Oahu_CentralTrackingPV_PV_01	2030021422	0.0
Oahu_CentralTrackingPV_PV_01	2030041400	0.0
Oahu_CentralTrackingPV_PV_01	2030041402	0.0
Oahu_CentralTrackingPV_PV_01	2030041404	0.0
Oahu_CentralTrackingPV_PV_01	2030041406	0.0223659
Oahu_CentralTrackingPV_PV_01	2030041408	0.598572
Oahu_CentralTrackingPV_PV_01	2030041410	0.722697
Oahu_CentralTrackingPV_PV_01	2030041412	0.990576
Oahu_CentralTrackingPV_PV_01	2030041414	0.690572
Oahu_CentralTrackingPV_PV_01	2030041416	0.444746
Oahu_CentralTrackingPV_PV_01	2030041418	0.0504036
Oahu_CentralTrackingPV_PV_01	2030041420	0.0
Oahu_CentralTrackingPV_PV_01	2030041422	0.0
Oahu_CentralTrackingPV_PV_01	2030061400	0.0
Oahu_CentralTrackingPV_PV_01	2030061402	0.0
Oahu_CentralTrackingPV_PV_01	2030061404	0.0
Oahu_CentralTrackingPV_PV_01	2030061406	0.153529
Oahu_CentralTrackingPV_PV_01	2030061408	0.7151
Oahu_CentralTrackingPV_PV_01	2030061410	0.61369
Oahu_CentralTrackingPV_PV_01	2030061412	0.697309
Oahu_CentralTrackingPV_PV_01	2030061414	0.834279
Oahu_CentralTrackingPV_PV_01	2030061416	0.567837
Oahu_CentralTrackingPV_PV_01	2030061418	0.0524998
Oahu_CentralTrackingPV_PV_01	2030061420	0.0
Oahu_CentralTrackingPV_PV_01	2030061422	0.0
Oahu_CentralTrackingPV_PV_01	2030081400	0.0
Oahu_CentralTrackingPV_PV_01	2030081402	0.0
Oahu_CentralTrackingPV_PV_01	2030081404	0.0
Oahu_CentralTrackingPV_PV_01	2030081406	0.0330911
Oahu_CentralTrackingPV_PV_01	2030081408	0.900849
Oahu_CentralTrackingPV_PV_01	2030081410	0.987315
Oahu_CentralTrackingPV_PV_01	2030081412	0.894518
Oahu_CentralTrackingPV_PV_01	2030081414	0.830384
Oahu_CentralTrackingPV_PV_01	2030081416	0.579765
Oahu_CentralTrackingPV_PV_01	2030081418	0.120075
Oahu_CentralTrackingPV_PV_01	2030081420	0.0
Oahu_CentralTrackingPV_PV_01	2030081422	0.0
Oahu_CentralTrackingPV_PV_01	2030101400	0.0
Oahu_CentralTrackingPV_PV_01	2030101402	0.0
Oahu_CentralTrackingPV_PV_01	2030101404	0.0
Oahu_CentralTrackingPV_PV_01	2030101406	0.0
Oahu_CentralTrackingPV_PV_01	2030101408	0.461776
Oahu_CentralTrackingPV_PV_01	2030101410	0.771292
Oahu_CentralTrackingPV_PV_01	2030101412	0.765584
Oahu_CentralTrackingPV_PV_01	2030101414	0.72483
Oahu_CentralTrackingPV_PV_01	2030101416	0.619318
Oahu_CentralTrackingPV_PV_01	2030101418	0.0
Oahu_CentralTrackingPV_PV_01	2030101420	0.0
Oahu_CentralTrackingPV_PV_01	2030101422	0.0
Oahu_CentralTrackingPV_PV_01	2030121400	0.0
Oahu_CentralTrackingPV_PV_01	2030121402	0.0
Oahu_CentralTrackingPV_PV_01	2030121404	0.0
Oahu_CentralTrackingPV_PV_01	2030121406	0.0
Oahu_CentralTrackingPV_PV_01	2030121408	0.334608
Oahu_CentralTrackingPV_PV_01	2030121410	0.814392
Oahu_CentralTrackingPV_PV_01	2030121412	0.785396
Oahu_CentralTrackingPV_PV_01	2030121414	0.813351
Oahu_CentralTrackingPV_PV_01	2030121416	0.396005
Oahu_CentralTrackingPV_PV_01	2030121418	0.0
Oahu_CentralTrackingPV_PV_01	2030121420	0.0
Oahu_CentralTrackingPV_PV_01	2030121422	0.0
Oahu_CentralTrackingPV_PV_01	2035021800	0.0
Oahu_CentralTrackingPV_PV_01	2035021802	0.0
Oahu_CentralTrackingPV_PV_01	2035021804	0.0
Oahu_CentralTrackingPV_PV_01	2035021806	0.0
Oahu_CentralTrackingPV_PV_01	2035021808	0.631366
Oahu_CentralTrackingPV_PV_01	2035021810	0.796664
Oahu_CentralTrackingPV_PV_01	2035021812	0.682072
Oahu_CentralTrackingPV_PV_01	2035021814	0.637122
Oahu_CentralTrackingPV_PV_01	2035021816	0.551186
Oahu_CentralTrackingPV_PV_01	2035021818	0.0
Oahu_CentralTrackingPV_PV_01	2035021820	0.0
Oahu_CentralTrackingPV_PV_01	2035021822	0.0
Oahu_CentralTrackingPV_PV_01	2035041800	0.0
Oahu_CentralTrackingPV_PV_01	2035041802	0.0
Oahu_CentralTrackingPV_PV_01	2035041804	0.0
Oahu_CentralTrackingPV_PV_01	2035041806	0.0342958
Oahu_CentralTrackingPV_PV_01	2035041808	0.899349
Oahu_CentralTrackingPV_PV_01	2035041810	0.915613
Oahu_CentralTrackingPV_PV_01	2035041812	0.820594
Oahu_CentralTrackingPV_PV_01	2035041814	0.704333
Oahu_CentralTrackingPV_PV_01	2035041816	0.798662
Oahu_CentralTrackingPV_PV_01	2035041818	0.054733
Oahu_CentralTrackingPV_PV_01	2035041820	0.0
Oahu_CentralTrackingPV_PV_01	2035041822	0.0
Oahu_CentralTrackingPV_PV_01	2035061800	0.0
Oahu_CentralTrackingPV_PV_01	2035061802	0.0
Oahu_CentralTrackingPV_PV_01	2035061804	0.0
Oahu_CentralTrackingPV_PV_01	2035061806	0.140987
Oahu_CentralTrackingPV_PV_01	2035061808	0.800336
Oahu_CentralTrackingPV_PV_01	2035061810	0.711851
Oahu_CentralTrackingPV_PV_01	2035061812	0.779903
Oahu_CentralTrackingPV_PV_01	2035061814	0.740166
Oahu_CentralTrackingPV_PV_01	2035061816	0.555638
Oahu_CentralTrackingPV_PV_01	2035061818	0.13389
Oahu_CentralTrackingPV_PV_01	2035061820	0.0
Oahu_CentralTrackingPV_PV_01	2035061822	0.0
Oahu_CentralTrackingPV_PV_01	2035081800	0.0
Oahu_CentralTrackingPV_PV_01	2035081802	0.0
Oahu_CentralTrackingPV_PV_01	2035081804	0.0
Oahu_CentralTrackingPV_PV_01	2035081806	0.0344791
Oahu_CentralTrackingPV_PV_01	2035081808	0.925602
Oahu_CentralTrackingPV_PV_01	2035081810	0.788364
Oahu_CentralTrackingPV_PV_01	2035081812	0.713196
Oahu_CentralTrackingPV_PV_01	2035081814	0.947079
Oahu_CentralTrackingPV_PV_01	2035081816	0.540131
Oahu_CentralTrackingPV_PV_01	2035081818	0.102706
Oahu_CentralTrackingPV_PV_01	2035081820	0.0
Oahu_CentralTrackingPV_PV_01	2035081822	0.0
Oahu_CentralTrackingPV_PV_01	2035101800	0.0
Oahu_CentralTrackingPV_PV_01	2035101802	0.0
Oahu_CentralTrackingPV_PV_01	2035101804	0.0
Oahu_CentralTrackingPV_PV_01	2035101806	0.0
Oahu_CentralTrackingPV_PV_01	2035101808	0.132999
Oahu_CentralTrackingPV_PV_01	2035101810	0.405926
Oahu_CentralTrackingPV_PV_01	2035101812	0.623116
Oahu_CentralTrackingPV_PV_01	2035101814	0.472782
Oahu_CentralTrackingPV_PV_01	2035101816	0.16449
Oahu_CentralTrackingPV_PV_01	2035101818	0.0
Oahu_CentralTrackingPV_PV_01	2035101820	0.0
Oahu_CentralTrackingPV_PV_01	2035101822	0.0
Oahu_CentralTrackingPV_PV_01	2035121800	0.0
Oahu_CentralTrackingPV_PV_01	2035121802	0.0
Oahu_CentralTrackingPV_PV_01	2035121804	0.0
Oahu_CentralTrackingPV_PV_01	2035121806	0.0
Oahu_CentralTrackingPV_PV_01	2035121808	0.0432633
Oahu_CentralTrackingPV_PV_01	2035121810	0.514741
Oahu_CentralTrackingPV_PV_01	2035121812	0.614338
Oahu_CentralTrackingPV_PV_01	2035121814	0.702998
Oahu_CentralTrackingPV_PV_01	2035121816	0.345453
Oahu_CentralTrackingPV_PV_01	2035121818	0.0
Oahu_CentralTrackingPV_PV_01	2035121820	0.0
Oahu_CentralTrackingPV_PV_01	2035121822	0.0
Oahu_CentralTrackingPV_PV_01	2040022200	0.0
Oahu_CentralTrackingPV_PV_01	2040022202	0.0
Oahu_CentralTrackingPV_PV_01	2040022204	0.0
Oahu_CentralTrackingPV_PV_01	2040022206	0.0
Oahu_CentralTrackingPV_PV_01	2040022208	0.597015
Oahu_CentralTrackingPV_PV_01	2040022210	0.658128
Oahu_CentralTrackingPV_PV_01	2040022212	0.900818
Oahu_CentralTrackingPV_PV_01	2040022214	0.970968
Oahu_CentralTrackingPV_PV_01	2040022216	0.879345
Oahu_CentralTrackingPV_PV_01	2040022218	0.0
Oahu_CentralTrackingPV_PV_01	2040022220	0.0
Oahu_CentralTrackingPV_PV_01	2040022222	0.0
Oahu_CentralTrackingPV_PV_01	2040042200	0.0
Oahu_CentralTrackingPV_PV_01	2040042202	0.0
Oahu_CentralTrackingPV_PV_01	2040042204	0.0
Oahu_CentralTrackingPV_PV_01	2040042206	0.0507541
Oahu_CentralTrackingPV_PV_01	2040042208	0.937094
Oahu_CentralTrackingPV_PV_01	2040042210	0.961694
Oahu_CentralTrackingPV_PV_01	2040042212	0.89851
Oahu_CentralTrackingPV_PV_01	2040042214	0.675831
Oahu_CentralTrackingPV_PV_01	2040042216	0.706474
Oahu_CentralTrackingPV_PV_01	2040042218	0.0312976
Oahu_CentralTrackingPV_PV_01	2040042220	0.0
Oahu_CentralTrackingPV_PV_01	2040042222	0.0
Oahu_CentralTrackingPV_PV_01	2040062200	0.0
Oahu_CentralTrackingPV_PV_01	2040062202	0.0
Oahu_CentralTrackingPV_PV_01	2040062204	0.0
Oahu_CentralTrackingPV_PV_01	2040062206	0.146615
Oahu_CentralTrackingPV_PV_01	2040062208	0.848625
Oahu_CentralTrackingPV_PV_01	2040062210	1.0
Oahu_CentralTrackingPV_PV_01	2040062212	1.0
Oahu_CentralTrackingPV_PV_01	2040062214	1.0
Oahu_CentralTrackingPV_PV_01	2040062216	0.953997
Oahu_CentralTrackingPV_PV_01	2040062218	0.213255
Oahu_CentralTrackingPV_PV_01	2040062220	0.0
Oahu_CentralTrackingPV_PV_01	2040062222	0.0
Oahu_CentralTrackingPV_PV_01	2040082200	0.0
Oahu_CentralTrackingPV_PV_01	2040082202	0.0
Oahu_CentralTrackingPV_PV_01	2040082204	0.0
Oahu_CentralTrackingPV_PV_01	2040082206	0.0311661
Oahu_CentralTrackingPV_PV_01	2040082208	0.920228
Oahu_CentralTrackingPV_PV_01	2040082210	0.851895
Oahu_CentralTrackingPV_PV_01	2040082212	0.737825
Oahu_CentralTrackingPV_PV_01	2040082214	0.807208
Oahu_CentralTrackingPV_PV_01	2040082216	0.747592
Oahu_CentralTrackingPV_PV_01	2040082218	0.0913539
Oahu_CentralTrackingPV_PV_01	2040082220	0.0
Oahu_CentralTrackingPV_PV_01	2040082222	0.0
Oahu_CentralTrackingPV_PV_01	2040102200	0.0
Oahu_CentralTrackingPV_PV_01	2040102202	0.0
Oahu_CentralTrackingPV_PV_01	2040102204	0.0
Oahu_CentralTrackingPV_PV_01	2040102206	0.0
Oahu_CentralTrackingPV_PV_01	2040102208	0.801444
Oahu_CentralTrackingPV_PV_01	2040102210	0.876053
Oahu_CentralTrackingPV_PV_01	2040102212	0.861136
Oahu_CentralTrackingPV_PV_01	2040102214	0.884769
Oahu_CentralTrackingPV_PV_01	2040102216	0.647159
Oahu_CentralTrackingPV_PV_01	2040102218	0.0
Oahu_CentralTrackingPV_PV_01	2040102220	0.0
Oahu_CentralTrackingPV_PV_01	2040102222	0.0
Oahu_CentralTrackingPV_PV_01	2040122200	0.0
Oahu_CentralTrackingPV_PV_01	2040122202	0.0
Oahu_CentralTrackingPV_PV_01	2040122204	0.0
Oahu_CentralTrackingPV_PV_01	2040122206	0.0
Oahu_CentralTrackingPV_PV_01	2040122208	0.486387
Oahu_CentralTrackingPV_PV_01	2040122210	0.436462
Oahu_CentralTrackingPV_PV_01	2040122212	0.561619
Oahu_CentralTrackingPV_PV_01	2040122214	0.561747
Oahu_CentralTrackingPV_PV_01	2040122216	0.545611
Oahu_CentralTrackingPV_PV_01	2040122218	0.0
Oahu_CentralTrackingPV_PV_01	2040122220	0.0
Oahu_CentralTrackingPV_PV_01	2040122222	0.0
Oahu_CentralTrackingPV_PV_01	2045012600	0.0
Oahu_CentralTrackingPV_PV_01	2045012602	0.0
Oahu_CentralTrackingPV_PV_01	2045012604	0.0
Oahu_CentralTrackingPV_PV_01	2045012606	0.0
Oahu_CentralTrackingPV_PV_01	2045012608	0.517924
Oahu_CentralTrackingPV_PV_01	2045012610	0.886463
Oahu_CentralTrackingPV_PV_01	2045012612	0.849229
Oahu_CentralTrackingPV_PV_01	2045012614	0.592778
Oahu_CentralTrackingPV_PV_01	2045012616	0.379921
Oahu_CentralTrackingPV_PV_01	2045012618	0.0
Oahu_CentralTrackingPV_PV_01	2045012620	0.0
Oahu_CentralTrackingPV_PV_01	2045012622	0.0
Oahu_CentralTrackingPV_PV_01	2045022600	0.0
Oahu_CentralTrackingPV_PV_01	2045022602	0.0
Oahu_CentralTrackingPV_PV_01	2045022604	0.0
Oahu_CentralTrackingPV_PV_01	2045022606	0.0
Oahu_CentralTrackingPV_PV_01	2045022608	0.703507
Oahu_CentralTrackingPV_PV_01	2045022610	0.933762
Oahu_CentralTrackingPV_PV_01	2045022612	0.725892
Oahu_CentralTrackingPV_PV_01	2045022614	0.717142
Oahu_CentralTrackingPV_PV_01	2045022616	0.525123
Oahu_CentralTrackingPV_PV_01	2045022618	0.0
Oahu_CentralTrackingPV_PV_01	2045022620	0.0
Oahu_CentralTrackingPV_PV_01	2045022622	0.0
Oahu_CentralTrackingPV_PV_01	2045032600	0.0
Oahu_CentralTrackingPV_PV_01	2045032602	0.0
Oahu_CentralTrackingPV_PV_01	2045032604	0.0
Oahu_CentralTrackingPV_PV_01	2045032606	0.0
Oahu_CentralTrackingPV_PV_01	2045032608	0.610607
Oahu_CentralTrackingPV_PV_01	2045032610	0.928346
Oahu_CentralTrackingPV_PV_01	2045032612	0.829928
Oahu_CentralTrackingPV_PV_01	2045032614	0.483863
Oahu_CentralTrackingPV_PV_01	2045032616	0.147403
Oahu_CentralTrackingPV_PV_01	2045032618	0.00898478
Oahu_CentralTrackingPV_PV_01	2045032620	0.0
Oahu_CentralTrackingPV_PV_01	2045032622	0.0
Oahu_CentralTrackingPV_PV_01	2045042600	0.0
Oahu_CentralTrackingPV_PV_01	2045042602	0.0
Oahu_CentralTrackingPV_PV_01	2045042604	0.0
Oahu_CentralTrackingPV_PV_01	2045042606	0.065336
