LOAD_ZONE	TIMEPOINT	ev_bau_mw
Oahu	2020020200	4.64256390542
Oahu	2020020202	1.91258355664
Oahu	2020020204	0.876961783213
Oahu	2020020206	3.21178096338
Oahu	2020020208	12.0061847864
Oahu	2020020210	8.42567489473
Oahu	2020020212	6.67432370314
Oahu	2020020214	8.27565937167
Oahu	2020020216	10.5373050513
Oahu	2020020218	14.7320724377
Oahu	2020020220	13.1767151629
Oahu	2020020222	9.4392262925
Oahu	2020040200	4.64256390542
Oahu	2020040202	1.91258355664
Oahu	2020040204	0.876961783213
Oahu	2020040206	3.21178096338
Oahu	2020040208	12.0061847864
Oahu	2020040210	8.42567489473
Oahu	2020040212	6.67432370314
Oahu	2020040214	8.27565937167
Oahu	2020040216	10.5373050513
Oahu	2020040218	14.7320724377
Oahu	2020040220	13.1767151629
Oahu	2020040222	9.4392262925
Oahu	2020060200	4.64256390542
Oahu	2020060202	1.91258355664
Oahu	2020060204	0.876961783213
Oahu	2020060206	3.21178096338
Oahu	2020060208	12.0061847864
Oahu	2020060210	8.42567489473
Oahu	2020060212	6.67432370314
Oahu	2020060214	8.27565937167
Oahu	2020060216	10.5373050513
Oahu	2020060218	14.7320724377
Oahu	2020060220	13.1767151629
Oahu	2020060222	9.4392262925
Oahu	2020080200	4.64256390542
Oahu	2020080202	1.91258355664
Oahu	2020080204	0.876961783213
Oahu	2020080206	3.21178096338
Oahu	2020080208	12.0061847864
Oahu	2020080210	8.42567489473
Oahu	2020080212	6.67432370314
Oahu	2020080214	8.27565937167
Oahu	2020080216	10.5373050513
Oahu	2020080218	14.7320724377
Oahu	2020080220	13.1767151629
Oahu	2020080222	9.4392262925
Oahu	2020100200	4.64256390542
Oahu	2020100202	1.91258355664
Oahu	2020100204	0.876961783213
Oahu	2020100206	3.21178096338
Oahu	2020100208	12.0061847864
Oahu	2020100210	8.42567489473
Oahu	2020100212	6.67432370314
Oahu	2020100214	8.27565937167
Oahu	2020100216	10.5373050513
Oahu	2020100218	14.7320724377
Oahu	2020100220	13.1767151629
Oahu	2020100222	9.4392262925
Oahu	2020120200	4.64256390542
Oahu	2020120202	1.91258355664
Oahu	2020120204	0.876961783213
Oahu	2020120206	3.21178096338
Oahu	2020120208	12.0061847864
Oahu	2020120210	8.42567489473
Oahu	2020120212	6.67432370314
Oahu	2020120214	8.27565937167
Oahu	2020120216	10.5373050513
Oahu	2020120218	14.7320724377
Oahu	2020120220	13.1767151629
Oahu	2020120222	9.4392262925
Oahu	2022020600	13.9276917163
Oahu	2022020602	5.73775066993
Oahu	2022020604	2.63088534964
Oahu	2022020606	9.63534289014
Oahu	2022020608	36.0185543591
Oahu	2022020610	25.2770246842
Oahu	2022020612	20.0229711094
Oahu	2022020614	24.826978115
Oahu	2022020616	31.6119151539
Oahu	2022020618	44.1962173132
Oahu	2022020620	39.5301454888
Oahu	2022020622	28.3176788775
Oahu	2022040600	13.9276917163
Oahu	2022040602	5.73775066993
Oahu	2022040604	2.63088534964
Oahu	2022040606	9.63534289014
Oahu	2022040608	36.0185543591
Oahu	2022040610	25.2770246842
Oahu	2022040612	20.0229711094
Oahu	2022040614	24.826978115
Oahu	2022040616	31.6119151539
Oahu	2022040618	44.1962173132
Oahu	2022040620	39.5301454888
Oahu	2022040622	28.3176788775
Oahu	2022060600	13.9276917163
Oahu	2022060602	5.73775066993
Oahu	2022060604	2.63088534964
Oahu	2022060606	9.63534289014
Oahu	2022060608	36.0185543591
Oahu	2022060610	25.2770246842
Oahu	2022060612	20.0229711094
Oahu	2022060614	24.826978115
Oahu	2022060616	31.6119151539
Oahu	2022060618	44.1962173132
Oahu	2022060620	39.5301454888
Oahu	2022060622	28.3176788775
Oahu	2022080600	13.9276917163
Oahu	2022080602	5.73775066993
Oahu	2022080604	2.63088534964
Oahu	2022080606	9.63534289014
Oahu	2022080608	36.0185543591
Oahu	2022080610	25.2770246842
Oahu	2022080612	20.0229711094
Oahu	2022080614	24.826978115
Oahu	2022080616	31.6119151539
Oahu	2022080618	44.1962173132
Oahu	2022080620	39.5301454888
Oahu	2022080622	28.3176788775
Oahu	2022100600	13.9276917163
Oahu	2022100602	5.73775066993
Oahu	2022100604	2.63088534964
Oahu	2022100606	9.63534289014
Oahu	2022100608	36.0185543591
Oahu	2022100610	25.2770246842
Oahu	2022100612	20.0229711094
Oahu	2022100614	24.826978115
Oahu	2022100616	31.6119151539
Oahu	2022100618	44.1962173132
Oahu	2022100620	39.5301454888
Oahu	2022100622	28.3176788775
Oahu	2022120600	13.9276917163
Oahu	2022120602	5.73775066993
Oahu	2022120604	2.63088534964
Oahu	2022120606	9.63534289014
Oahu	2022120608	36.0185543591
Oahu	2022120610	25.2770246842
Oahu	2022120612	20.0229711094
Oahu	2022120614	24.826978115
Oahu	2022120616	31.6119151539
Oahu	2022120618	44.1962173132
Oahu	2022120620	39.5301454888
Oahu	2022120622	28.3176788775
Oahu	2025021000	27.8553834325
Oahu	2025021002	11.4755013399
Oahu	2025021004	5.26177069928
Oahu	2025021006	19.2706857803
Oahu	2025021008	72.0371087182
Oahu	2025021010	50.5540493684
Oahu	2025021012	40.0459422188
Oahu	2025021014	49.65395623
Oahu	2025021016	63.2238303078
Oahu	2025021018	88.3924346265
Oahu	2025021020	79.0602909777
Oahu	2025021022	56.635357755
Oahu	2025041000	27.8553834325
Oahu	2025041002	11.4755013399
Oahu	2025041004	5.26177069928
Oahu	2025041006	19.2706857803
Oahu	2025041008	72.0371087182
Oahu	2025041010	50.5540493684
Oahu	2025041012	40.0459422188
Oahu	2025041014	49.65395623
Oahu	2025041016	63.2238303078
Oahu	2025041018	88.3924346265
Oahu	2025041020	79.0602909777
Oahu	2025041022	56.635357755
Oahu	2025061000	27.8553834325
Oahu	2025061002	11.4755013399
Oahu	2025061004	5.26177069928
Oahu	2025061006	19.2706857803
Oahu	2025061008	72.0371087182
Oahu	2025061010	50.5540493684
Oahu	2025061012	40.0459422188
Oahu	2025061014	49.65395623
Oahu	2025061016	63.2238303078
Oahu	2025061018	88.3924346265
Oahu	2025061020	79.0602909777
Oahu	2025061022	56.635357755
Oahu	2025081000	27.8553834325
Oahu	2025081002	11.4755013399
Oahu	2025081004	5.26177069928
Oahu	2025081006	19.2706857803
Oahu	2025081008	72.0371087182
Oahu	2025081010	50.5540493684
Oahu	2025081012	40.0459422188
Oahu	2025081014	49.65395623
Oahu	2025081016	63.2238303078
Oahu	2025081018	88.3924346265
Oahu	2025081020	79.0602909777
Oahu	2025081022	56.635357755
Oahu	2025101000	27.8553834325
Oahu	2025101002	11.4755013399
Oahu	2025101004	5.26177069928
Oahu	2025101006	19.2706857803
