LOAD_ZONE	TIMEPOINT	ev_bau_mw
Oahu	210700	7.94301311542
Oahu	210703	2.06671781199
Oahu	210706	5.49507100725
Oahu	210709	19.1432276654
Oahu	210712	11.419173067
Oahu	210715	15.3371767502
Oahu	210718	25.2052630775
Oahu	210721	20.0466122565
Oahu	370700	57.4340948346
Oahu	370703	14.9439595636
Oahu	370706	39.7335903601
Oahu	370709	138.420261581
Oahu	370712	82.5694052537
Oahu	370715	110.899585732
Oahu	370718	182.253440714
Oahu	370721	144.952427085
